Date,Date_US,Monthly_Rank,Name,Height_m,Gender,new_record
1/4/21,4/1/21,6,Adam Bjärkse 🇸🇪,25.9,male,0
1/4/21,4/1/21,7,Kaimar Halliste @EleveightNoWorkTeam,25.8,male,0
1/4/21,4/1/21,8,Linus Erdmann,25.8,male,0
1/4/21,4/1/21,9,Michal Jagniatkowski,25.3,male,0
1/4/21,4/1/21,10,Maarten Haeger,24.9,male,0
1/5/21,5/1/21,1,Maarten Haeger,32.2,male,0
1/5/21,5/1/21,2,Ryan de Witte,32.1,male,0
1/5/21,5/1/21,3,Jamie Overbeek🇳🇱,32.0,male,0
1/5/21,5/1/21,4,Alex Knotsch #wet_feet_surfshop,28.9,male,0
1/5/21,5/1/21,5,Evan Klijn | FLYSURFER,28.7,male,0
1/5/21,5/1/21,6,Christopher Fuchs (Le Düx),28.7,male,0
1/5/21,5/1/21,7,CASATI Lorenzo,27.9,male,0
1/5/21,5/1/21,8,Stijn Koster,27.2,male,0
1/5/21,5/1/21,9,Ian de Witte,26.6,male,0
1/5/21,5/1/21,10,Julian Meijvogel,26.2,male,0
1/6/21,6/1/21,1,Marc Jacobs,29.5,male,0
1/6/21,6/1/21,2,Iago Chaos,26.5,male,0
1/6/21,6/1/21,3,CASATI 🌞 Renato 🌍,24.7,male,0
1/6/21,6/1/21,4,Bruno Magalhães,23.6,male,0
1/6/21,6/1/21,5,Leif Given CaptainKirks.com GINKITES,22.6,male,0
1/6/21,6/1/21,6,Miguel Ho Lee Fu King 🇵🇹,22.4,male,0
1/6/21,6/1/21,7,Steve Venrooy 🇦🇺,22.4,male,0
1/6/21,6/1/21,8,Aleks Hurricane Chaser Desyatkov,21.8,male,0
1/6/21,6/1/21,9,Jamie Overbeek🇳🇱,21.3,male,0
1/6/21,6/1/21,10,Oleksii Bozhko,21.2,male,0
1/7/21,7/1/21,1,Evan Klijn | FLYSURFER,32.4,male,0
1/7/21,7/1/21,2,Marc Jacobs,29.4,male,0
1/7/21,7/1/21,3,Stijn Koster,25.6,male,0
1/7/21,7/1/21,4,CASATI 🌞 Renato 🌍,25.6,male,0
1/7/21,7/1/21,5,Iago Chaos,25.5,male,0
1/7/21,7/1/21,6,Jan Willem Spaans,25.2,male,0
1/7/21,7/1/21,7,Tom Wiersma // VANTAGE KITES,25.2,male,0
1/7/21,7/1/21,8,Matthew Butnaru,24.9,male,0
1/7/21,7/1/21,9,Jamie Overbeek🇳🇱,24.8,male,0
1/7/21,7/1/21,10,Bastian den Bezemer,24.7,male,0
1/8/21,8/1/21,1,Jamie Overbeek🇳🇱,32.8,male,0
1/8/21,8/1/21,2,Jan zoon || Orbit Pro,27.8,male,0
1/8/21,8/1/21,3,Bram Sanstra Ozonekites,27.6,male,0
1/8/21,8/1/21,4,Raigo 🇪🇪 Core Kites 🇦🇺,27.4,male,0
1/8/21,8/1/21,5,Evan Klijn | FLYSURFER,27.2,male,0
1/8/21,8/1/21,6,Michalina CABRINHA TEAM NIELOTY IG@michalinakite,26.4,male,0
1/8/21,8/1/21,7,Edwin Mabelis #Cadzandsports,26.2,male,0
1/8/21,8/1/21,8,Sean Overbeek | Vantage,25.9,male,0
1/8/21,8/1/21,9,Maarten Haeger,25.9,male,0
1/8/21,8/1/21,10,Artur Petrov,24.8,male,0
1/9/21,9/1/21,1,Aaron Hadlow,34.4,male,0
1/9/21,9/1/21,2,Jason vd Spuy AIRUSH,33.0,male,0
1/9/21,9/1/21,3,Jamie Overbeek🇳🇱,32.2,male,0
1/9/21,9/1/21,4,Evan Klijn | FLYSURFER,31.5,male,0
1/9/21,9/1/21,5,Maarten Haeger,30.9,male,0
1/9/21,9/1/21,6,Brett Mason (Duotone 🇿🇦),29.3,male,0
1/9/21,9/1/21,7,Stijn Koster,29.3,male,0
1/9/21,9/1/21,8,Mats Staben,29.0,male,0
1/9/21,9/1/21,9,Marc Jacobs,28.0,male,0
1/9/21,9/1/21,10,Baptiste Bourdoulous,27.1,male,0
1/10/21,10/1/21,1,Jamie Overbeek🇳🇱,32.1,male,0
1/10/21,10/1/21,2,Marian Staben 🇩🇪,30.2,male,0
1/10/21,10/1/21,3,Sean Overbeek | Vantage,28.4,male,0
1/10/21,10/1/21,4,flyingflo 🪁,27.1,male,0
1/10/21,10/1/21,5,Eloi PERIN (Eleveight),26.4,male,0
1/10/21,10/1/21,6,Yari Stepanov 🇸🇮,25.8,male,0
1/10/21,10/1/21,7,Anders Volsgaard Larsen - OneOpenSky.dk,25.8,male,0
1/10/21,10/1/21,8,Noah @noah_kiteboarding,25.3,male,0
1/10/21,10/1/21,9,Maks Stępniewski,25.2,male,0
1/10/21,10/1/21,10,Rodri KiteFunTarifa,24.6,male,0
1/11/21,11/1/21,1,Jamie Overbeek🇳🇱,29.7,male,0
1/11/21,11/1/21,2,Edwin Mabelis #Cadzandsports,29.5,male,0
1/11/21,11/1/21,3,Victor van der Donk / FLYSURFER,29.3,male,0
1/11/21,11/1/21,4,Kaimar Halliste @EleveightNoWorkTeam,27.0,male,0
1/11/21,11/1/21,5,Iago Chaos,26.5,male,0
1/11/21,11/1/21,6,Brett Mason (Duotone 🇿🇦),25.7,male,0
1/11/21,11/1/21,7,Rasmus Frejlev DUOTONE,25.2,male,0
1/11/21,11/1/21,8,Anhtuan airlines,25.1,male,0
1/11/21,11/1/21,9,Emilio Arias,24.6,male,0
1/11/21,11/1/21,10,Raigo 🇪🇪 Core Kites 🇦🇺,24.3,male,0
1/12/21,12/1/21,1,Arthur Guillebert ELEVEIGHT,30.1,male,0
1/12/21,12/1/21,2,Edwin Mabelis #Cadzandsports,29.6,male,0
1/12/21,12/1/21,3,Brett Mason (Duotone 🇿🇦),28.1,male,0
1/12/21,12/1/21,4,Sean Overbeek | Vantage,27.7,male,0
1/12/21,12/1/21,5,Jan zoon || Orbit Pro,27.6,male,0
1/12/21,12/1/21,6,Petko Kitesurf Bulgaria,27.6,male,0
1/12/21,12/1/21,7,Jamie Overbeek🇳🇱,27.5,male,0
1/12/21,12/1/21,8,Max Berg-Andersen SPACEX KITESURFING,26.9,male,0
1/12/21,12/1/21,9,Iztok Mrgole 🇸🇮,26.4,male,0
1/12/21,12/1/21,10,Bas van Duijvenbode #Duotone SLS,25.4,male,0
1/1/22,1/1/22,1,Victor van der Donk / FLYSURFER,30.4,male,0
1/1/22,1/1/22,2,Jamie Overbeek🇳🇱,30.2,male,0
1/1/22,1/1/22,3,BigAir Chelloo,29.7,male,0
1/1/22,1/1/22,4,Jan zoon || Orbit Pro,28.6,male,0
1/1/22,1/1/22,5,Maarten Haeger,28.0,male,0
1/1/22,1/1/22,6,DanielAndrews OzoneKitesUSA,27.7,male,0
1/1/22,1/1/22,7,Noah @noah_kiteboarding,26.4,male,0
1/1/22,1/1/22,8,AlexKro🐺/WOOlfs/Duotone /IntersportBerkhahn #KCO,25.6,male,0
1/1/22,1/1/22,9,Edwin Mabelis #Cadzandsports,25.6,male,0
1/1/22,1/1/22,10,Keegan Hughes,25.4,male,0
1/2/22,2/1/22,1,Jamie Overbeek🇳🇱,34.6,male,0
1/2/22,2/1/22,2,Marc Jacobs,33.7,male,0
1/2/22,2/1/22,3,Jan zoon || Orbit Pro,32.4,male,0
1/2/22,2/1/22,4,Levi Smit,30.7,male,0
1/2/22,2/1/22,5,Sebasba foilsports.co.nz,30.5,male,0
1/2/22,2/1/22,6,Sean Overbeek | Vantage,30.4,male,0
1/2/22,2/1/22,7,Edwin Mabelis #Cadzandsports,29.5,male,0
1/2/22,2/1/22,8,Maarten Haeger,28.8,male,0
1/2/22,2/1/22,9,joris herrewijnen,28.7,male,0
1/2/22,2/1/22,10,Brett Mason (Duotone 🇿🇦),27.5,male,0
1/3/22,3/1/22,1,Felipe Fonseca,29.5,male,0
1/3/22,3/1/22,2,Anton Chernyshov | advakite.com,29.1,male,0
1/3/22,3/1/22,3,DanielAndrews OzoneKitesUSA,28.5,male,0
1/3/22,3/1/22,4,Shaka Shaka,27.4,male,0
1/3/22,3/1/22,5,Ernestas FLYSURFER,26.3,male,0
1/3/22,3/1/22,6,Sebastian Barg (www.you-love-it.eu),25.7,male,0
1/3/22,3/1/22,7,Iago Chaos,25.6,male,0
1/3/22,3/1/22,8,Lars Möller,25.6,male,0
1/3/22,3/1/22,9,Kaimar Halliste @EleveightNoWorkTeam,25.3,male,0
1/3/22,3/1/22,10,Matthew Petter Bowyer NKB,24.9,male,0
1/4/22,4/1/22,1,Jamie Overbeek🇳🇱,33.7,male,0
1/4/22,4/1/22,2,Evan Klijn | FLYSURFER,33.2,male,0
1/4/22,4/1/22,3,DanielAndrews OzoneKitesUSA,28.9,male,0
1/4/22,4/1/22,4,Viggo Janmaat || ENGELTHERM,28.8,male,0
1/4/22,4/1/22,5,Romano Giovanoli🇨🇭,27.8,male,0
1/4/22,4/1/22,6,Jan zoon || Orbit Pro,26.8,male,0
1/4/22,4/1/22,7,Mats Staben,26.5,male,0
1/4/22,4/1/22,8,JP Pépin,25.7,male,0
1/4/22,4/1/22,9,Ernestas FLYSURFER,25.5,male,0
1/4/22,4/1/22,10,Arthur Lahousse VANTAGE,25.5,male,0
1/5/22,5/1/22,1,Victor van der Donk / FLYSURFER,27.7,male,0
1/5/22,5/1/22,2,Jamie Overbeek🇳🇱,26.9,male,0
1/5/22,5/1/22,3,Felipe Fonseca,25.6,male,0
1/5/22,5/1/22,4,Yari Stepanov 🇸🇮,25.4,male,0
1/5/22,5/1/22,5,Fao Le Coq,25.4,male,0
1/5/22,5/1/22,6,Nicolas Gambier,25.1,male,0
1/5/22,5/1/22,7,Rodri KiteFunTarifa,25.0,male,0
1/5/22,5/1/22,8,Petter Forsberg,24.8,male,0
1/5/22,5/1/22,9,Giamp Alferoni Captainkirk’s GINKITES,24.7,male,0
1/5/22,5/1/22,10,TOURTEAU DODU 🦀,24.6,male,0
1/6/22,6/1/22,1,Jamie Overbeek🇳🇱,29.3,male,0
1/6/22,6/1/22,2,Marc Jacobs,28.2,male,0
1/6/22,6/1/22,3,CASATI 🌞 Renato 🌍,25.6,male,0
1/6/22,6/1/22,4,Jojo 🇫🇷 Heurto |Eleveight|,24.5,male,0
1/6/22,6/1/22,5,Leif Given CaptainKirks.com GINKITES,23.9,male,0
1/6/22,6/1/22,6,Magic Tyrcz 🇵🇱🇺🇸 [Team Chop Warriors],23.8,male,0
1/6/22,6/1/22,7,JP Pépin,23.5,male,0
1/6/22,6/1/22,8,Idan Legali,22.9,male,0
1/6/22,6/1/22,9,Daniel Weschke 🇦🇹🏄🏼‍♂️,22.8,male,0
1/6/22,6/1/22,10,Joshua Newman,22.7,male,0
1/7/22,7/1/22,1,Baptiste Bourdoulous,32.3,male,0
1/7/22,7/1/22,2,ALEX LIGUTTI,29.9,male,0
1/7/22,7/1/22,3,Jamie Overbeek🇳🇱,29.7,male,0
1/7/22,7/1/22,4,Rodri KiteFunTarifa,25.2,male,0
1/7/22,7/1/22,5,Ghaith AlGhaith,24.6,male,0
1/7/22,7/1/22,6,jared plug,24.5,male,0
1/7/22,7/1/22,7,Leif Given CaptainKirks.com GINKITES,24.3,male,0
1/7/22,7/1/22,8,Iago Chaos,23.7,male,0
1/7/22,7/1/22,9,Noah @noah_kiteboarding,23.3,male,0
1/7/22,7/1/22,10,Chris Nunn 🇺🇸BigWinds Duotone,23.3,male,0
1/8/22,8/1/22,1,Maarten Haeger,27.5,male,0
1/8/22,8/1/22,2,Joshua Newman,26.0,male,0
1/8/22,8/1/22,3,Jason vd Spuy AIRUSH,25.8,male,0
1/8/22,8/1/22,4,Loop Skywalker (Core),25.2,male,0
1/8/22,8/1/22,5,CASATI 🌞 Renato 🌍,25.1,male,0
1/8/22,8/1/22,6,Brett Mason (Duotone 🇿🇦),24.5,male,0
1/8/22,8/1/22,7,jared plug,24.5,male,0
1/8/22,8/1/22,8,Soloïs Cheron Vantagekites,24.3,male,0
1/8/22,8/1/22,9,Miguel Ho Lee Fu King 🇵🇹,23.9,male,0
1/8/22,8/1/22,10,Hugo Wigglesworth | Flysurfer,23.9,male,0
1/9/22,9/1/22,1,Jamie Overbeek🇳🇱,30.0,male,0
1/9/22,9/1/22,2,Arthur Guillebert ELEVEIGHT,26.5,male,0
1/9/22,9/1/22,3,Stijn Koster,26.4,male,0
1/9/22,9/1/22,4,Leif Given CaptainKirks.com GINKITES,26.1,male,0
1/9/22,9/1/22,5,Maxime Camus - DUOTONE,24.9,male,0
1/9/22,9/1/22,6,Torbjørn Figved,24.8,male,0
1/9/22,9/1/22,7,Victor Deblock 🇫🇷,24.7,male,0
1/9/22,9/1/22,8,Vlad Caragata 🇹🇩,24.5,male,0
1/9/22,9/1/22,9,Ramin Afshar Cabrinha,24.3,male,0
1/9/22,9/1/22,10,Jakob Bunzek,24.1,male,0
1/10/22,10/1/22,1,Jamie Overbeek🇳🇱,33.1,male,0
1/10/22,10/1/22,2,Jeremy Burlando Slingshot,31.7,male,0
1/10/22,10/1/22,3,Brett Mason (Duotone 🇿🇦),30.3,male,0
1/10/22,10/1/22,4,Maarten Haeger,29.9,male,0
1/10/22,10/1/22,5,CASATI Lorenzo,29.6,male,0
1/10/22,10/1/22,6,Viggo Janmaat || ENGELTHERM,29.4,male,0
1/10/22,10/1/22,7,ALEX LIGUTTI,27.8,male,0
1/10/22,10/1/22,8,Surf_Adi 🇹🇼 TAIWAN,27.6,male,0
1/10/22,10/1/22,9,Marian Staben 🇩🇪,27.5,male,0
1/10/22,10/1/22,10,Giel Vlugt SpaceX Kitesurfing,26.9,male,0
1/11/22,11/1/22,1,Jamie Overbeek🇳🇱,30.4,male,0
1/11/22,11/1/22,2,Stijn Koster,29.6,male,0
1/11/22,11/1/22,3,Noah @noah_kiteboarding,26.8,male,0
1/11/22,11/1/22,4,Timo Mar10 Soöruz,26.8,male,0
1/11/22,11/1/22,5,Kaimar Halliste @EleveightNoWorkTeam,26.4,male,0
1/11/22,11/1/22,6,TODDO CORE/CARVED/🐺WOOlfs,26.2,male,0
1/11/22,11/1/22,7,ALEX LIGUTTI,25.8,male,0
1/11/22,11/1/22,8,Iztok Mrgole 🇸🇮,25.7,male,0
1/11/22,11/1/22,9,Timm #WOOlfs🐺 OZONE GERMANY 🇩🇪,25.7,male,0
1/11/22,11/1/22,10,Tim #WOOlfs🐺 #Surf Shop Kiel 🤙,25.4,male,0
1/12/22,12/1/22,1,Ruben Lenten,31.3,male,0
1/12/22,12/1/22,2,Jamie Overbeek🇳🇱,31.1,male,0
1/12/22,12/1/22,3,Jason vd Spuy AIRUSH,29.2,male,0
1/12/22,12/1/22,4,Maarten Haeger,29.0,male,0
1/12/22,12/1/22,5,Kaimar Halliste @EleveightNoWorkTeam,28.6,male,0
1/12/22,12/1/22,6,Jan zoon || Orbit Pro,27.6,male,0
1/12/22,12/1/22,7,Hubert Wezenbeek,26.0,male,0
1/12/22,12/1/22,8,Dorian Air 🇨🇵🇲🇽,25.6,male,0
1/12/22,12/1/22,9,Jurre Bruijn / Spacexkitesurfing,25.4,male,0
1/12/22,12/1/22,10,Phu Lai,25.3,male,0
1/1/23,1/1/23,1,Jamie Overbeek🇳🇱,35.3,male,1
1/1/23,1/1/23,2,Maarten Haeger,33.0,male,0
1/1/23,1/1/23,3,Marian Staben 🇩🇪,32.1,male,0
1/1/23,1/1/23,4,Evan Klijn | FLYSURFER,31.4,male,0
1/1/23,1/1/23,5,Phu Lai,30.2,male,0
1/1/23,1/1/23,6,Viggo Janmaat || ENGELTHERM,30.1,male,0
1/1/23,1/1/23,7,Ruben Lenten,29.9,male,0
1/1/23,1/1/23,8,DanielAndrews OzoneKitesUSA,29.0,male,0
1/1/23,1/1/23,9,Marc Jacobs,28.7,male,0
1/1/23,1/1/23,10,Stijn Koster,28.4,male,0
1/2/23,2/1/23,1,Marc Jacobs,33.0,male,0
1/2/23,2/1/23,2,Evan Klijn | FLYSURFER,32.7,male,0
1/2/23,2/1/23,3,DanielAndrews OzoneKitesUSA,30.3,male,0
1/2/23,2/1/23,4,Jamie Overbeek🇳🇱,30.2,male,0
1/2/23,2/1/23,5,flyingflo 🪁,29.7,male,0
1/2/23,2/1/23,6,Maarten Haeger,29.6,male,0
1/2/23,2/1/23,7,Hugo Wigglesworth | Flysurfer,29.3,male,0
1/2/23,2/1/23,8,Viggo Janmaat || ENGELTHERM,28.9,male,0
1/2/23,2/1/23,9,Jan zoon || Orbit Pro,28.2,male,0
1/2/23,2/1/23,10,Ben M#FleshAir,27.8,male,0
1/3/23,3/1/23,1,Maarten Haeger,34.2,male,0
1/3/23,3/1/23,2,Jamie Overbeek🇳🇱,33.0,male,0
1/3/23,3/1/23,3,Stijn Koster,31.2,male,0
1/3/23,3/1/23,4,Viggo Janmaat || ENGELTHERM,30.9,male,0
1/3/23,3/1/23,5,Giamp Alferoni Captainkirk’s GINKITES,30.8,male,0
1/3/23,3/1/23,6,Arthur Guillebert ELEVEIGHT,30.5,male,0
1/3/23,3/1/23,7,Mike Birt,27.0,male,0
1/3/23,3/1/23,8,Tijn Rolff / Flysurfer 🇳🇱,26.9,male,0
1/3/23,3/1/23,9,Mats Staben,26.7,male,0
1/3/23,3/1/23,10,Thomas Dolleman | WINDSUPP.COM,25.5,male,0
1/4/23,4/1/23,1,Lewis Crathern,29.5,male,0
1/4/23,4/1/23,2,Jamie Overbeek🇳🇱,28.2,male,0
1/4/23,4/1/23,3,Iztok Mrgole 🇸🇮,27.6,male,0
1/4/23,4/1/23,4,David Muñoz,27.3,male,0
1/4/23,4/1/23,5,Kaimar Halliste @EleveightNoWorkTeam,26.8,male,0
1/4/23,4/1/23,6,Maxime Hugues,25.0,male,0
1/4/23,4/1/23,7,Guy Ohayon,24.9,male,0
1/4/23,4/1/23,8,Cyril AGRECH 🇫🇷 COREKITE,24.9,male,0
1/4/23,4/1/23,9,Levi Smit,24.8,male,0
1/4/23,4/1/23,10,Tibo VF 🇧🇪,24.5,male,0
1/5/23,5/1/23,1,Jamie Overbeek🇳🇱,34.9,male,0
1/5/23,5/1/23,2,Kaimar Halliste @EleveightNoWorkTeam,30.4,male,0
1/5/23,5/1/23,3,Hugo Wigglesworth | Flysurfer,27.8,male,0
1/5/23,5/1/23,4,Marc Jacobs,27.4,male,0
1/5/23,5/1/23,5,Paulino Pereira Ozone Kingzspot.com,27.3,male,0
1/5/23,5/1/23,6,TODDO CORE/CARVED/🐺WOOlfs,26.0,male,0
1/5/23,5/1/23,7,ALEX LIGUTTI,25.9,male,0
1/5/23,5/1/23,8,Ben M#FleshAir,25.3,male,0
1/5/23,5/1/23,9,Tim #WOOlfs🐺 #Surf Shop Kiel 🤙,25.0,male,0
1/5/23,5/1/23,10,Timm #WOOlfs🐺 OZONE GERMANY 🇩🇪,23.9,male,0
1/6/23,6/1/23,1,Evan Klijn | FLYSURFER,33.0,male,0
1/6/23,6/1/23,2,Jamie Overbeek🇳🇱,23.6,male,0
1/6/23,6/1/23,3,Brett Mason (Duotone 🇿🇦),22.4,male,0
1/6/23,6/1/23,4,Shinichi Tomaru,22.0,male,0
1/6/23,6/1/23,5,Raigo 🇪🇪 Core Kites 🇦🇺,21.9,male,0
1/6/23,6/1/23,6,Santiago Taberna Windtoys 🇦🇷 Shakka,21.8,male,0
1/6/23,6/1/23,7,Kenny Farnsworth,21.5,male,0
1/6/23,6/1/23,8,Grant Payne OzoneNZ,21.5,male,0
1/6/23,6/1/23,9,Leif Given CaptainKirks.com GINKITES,21.2,male,0
1/6/23,6/1/23,10,Felipe B 🇨🇴 🇦🇺 CORE Australia,21.0,male,0
1/7/23,7/1/23,1,Jamie Overbeek🇳🇱,32.3,male,0
1/7/23,7/1/23,2,Ivan Tamborero de Groot VANTAGE,27.2,male,0
1/7/23,7/1/23,3,Levi Smit,26.7,male,0
1/7/23,7/1/23,4,John Adams,26.6,male,0
1/7/23,7/1/23,5,Stijn Koster,26.5,male,0
1/7/23,7/1/23,6,Marc Jacobs,26.1,male,0
1/7/23,7/1/23,7,Selwyn Slotegraaf | Flysurfer |Boardschmiede,25.7,male,0
1/7/23,7/1/23,8,TODDO CORE/CARVED/🐺WOOlfs,25.0,male,0
1/7/23,7/1/23,9,Viggo Janmaat || ENGELTHERM,24.9,male,0
1/7/23,7/1/23,10,Ronald Kleijn / Core / Natural High,24.5,male,0
1/8/23,8/1/23,1,Joshua Emanuel COREkites,36.2,male,1
1/8/23,8/1/23,2,Jamie Overbeek🇳🇱,36.1,male,0
1/8/23,8/1/23,3,Stijn Koster,35.8,male,0
1/8/23,8/1/23,4,Maarten Haeger,35.7,male,0
1/8/23,8/1/23,5,Jason Montreal 🇳🇿,28.1,male,0
1/8/23,8/1/23,6,Josh Gillitt,27.6,male,0
1/8/23,8/1/23,7,Per Pertoft | KITESURFSWEDEN.SE,27.6,male,0
1/8/23,8/1/23,8,Marian Staben 🇩🇪,27.2,male,0
1/8/23,8/1/23,9,Marc Jacobs,27.0,male,0
1/8/23,8/1/23,10,Simon_Bruhn_kiteboarding,26.5,male,0
1/9/23,9/1/23,1,Hugo Wigglesworth | Flysurfer,35.5,male,0
1/9/23,9/1/23,2,Maarten Haeger,33.6,male,0
1/9/23,9/1/23,3,Jason Montreal 🇳🇿,31.9,male,0
1/9/23,9/1/23,4,Levi Smit,31.5,male,0
1/9/23,9/1/23,5,Stijn Koster,31.1,male,0
1/9/23,9/1/23,6,Jan zoon || Orbit Pro,30.7,male,0
1/9/23,9/1/23,7,Iztok Mrgole 🇸🇮,30.5,male,0
1/9/23,9/1/23,8,Julian Zens FLYSURFER,30.1,male,0
1/9/23,9/1/23,9,andrea principi,30.0,male,0
1/9/23,9/1/23,10,Marc Jacobs,28.4,male,0
1/10/23,10/1/23,1,Maarten Haeger,36.2,male,0
1/10/23,10/1/23,2,Hugo Wigglesworth | Flysurfer,36.0,male,0
1/10/23,10/1/23,3,Stijn Koster,32.5,male,0
1/10/23,10/1/23,4,Jason Montreal 🇳🇿,31.7,male,0
1/10/23,10/1/23,5,Marc Jacobs,31.5,male,0
1/10/23,10/1/23,6,Viggo Janmaat || ENGELTHERM,29.9,male,0
1/10/23,10/1/23,7,Marian Staben 🇩🇪,29.3,male,0
1/10/23,10/1/23,8,Simon_Bruhn_kiteboarding,29.0,male,0
1/10/23,10/1/23,9,Grant Payne OzoneNZ,28.8,male,0
1/10/23,10/1/23,10,Ruben S. - Dailyride Kiteshop,28.7,male,0
1/11/23,11/1/23,1,Ivan Tamborero de Groot VANTAGE,34.4,male,0
1/11/23,11/1/23,2,Jamie Overbeek🇳🇱,33.8,male,0
1/11/23,11/1/23,3,Ronald Kleijn / Core / Natural High,33.6,male,0
1/11/23,11/1/23,4,Maarten Haeger,32.2,male,0
1/11/23,11/1/23,5,HOMARD GOULU 🦞 VANTAGE,30.5,male,0
1/11/23,11/1/23,6,Johannes Kempny / Core / Natural High,29.9,male,0
1/11/23,11/1/23,7,Andrejs Semjonovs,29.6,male,0
1/11/23,11/1/23,8,Matt Taylor 〓〓,28.7,male,0
1/11/23,11/1/23,9,Kevin Langeree,28.2,male,0
1/11/23,11/1/23,10,Rodin Strengers,28.0,male,0
1/12/23,12/1/23,1,Kevin Langeree,33.0,male,0
1/12/23,12/1/23,2,Maarten Haeger,32.5,male,0
1/12/23,12/1/23,3,Jamie Overbeek🇳🇱,31.7,male,0
1/12/23,12/1/23,4,Aaron Hadlow,30.9,male,0
1/12/23,12/1/23,5,Ross-Dillon Player (Duotone),30.9,male,0
1/12/23,12/1/23,6,Iztok Mrgole 🇸🇮,30.1,male,0
1/12/23,12/1/23,7,Surf_Adi 🇹🇼 TAIWAN,29.3,male,0
1/12/23,12/1/23,8,Petko Kitesurf Bulgaria,29.2,male,0
1/12/23,12/1/23,9,Andy Troy,28.3,male,0
1/12/23,12/1/23,10,Levi Smit,28.2,male,0
1/1/24,1/1/24,1,Evan Klijn | FLYSURFER,35.8,male,0
1/1/24,1/1/24,2,Aaron Hadlow,35.1,male,0
1/1/24,1/1/24,3,Luke McGillewie FLYSURFER,35.1,male,0
1/1/24,1/1/24,4,Jason vd Spuy AIRUSH,34.6,male,0
1/1/24,1/1/24,5,Jan zoon || Orbit Pro,34.2,male,0
1/1/24,1/1/24,6,Minh 🇧🇪🇳🇱 Claeys (Corekites),34.0,male,0
1/1/24,1/1/24,7,Borja Vellon FLYSURFER,30.6,male,0
1/1/24,1/1/24,8,Kimo Verkerk,28.6,male,0
1/1/24,1/1/24,9,Viggo Janmaat || ENGELTHERM,28.5,male,0
1/1/24,1/1/24,10,Giel Vlugt SpaceX Kitesurfing,28.4,male,0
1/2/24,2/1/24,1,Adam Bjärkse 🇸🇪,32.4,male,0
1/2/24,2/1/24,2,Clement Huot HARLEM,31.7,male,0
1/2/24,2/1/24,3,Aaron Hadlow,31.3,male,0
1/2/24,2/1/24,4,Ewan Jaspan | Naish,30.8,male,0
1/2/24,2/1/24,5,Jan zoon || Orbit Pro,30.1,male,0
1/2/24,2/1/24,6,Timo Boersema,29.9,male,0
1/2/24,2/1/24,7,Baptiste Bourdoulous,29.3,male,0
1/2/24,2/1/24,8,Patrick Haller (Core),28.4,male,0
1/2/24,2/1/24,9,Jamie Overbeek🇳🇱,27.5,male,0
1/2/24,2/1/24,10,Cyril AGRECH 🇫🇷 COREKITE,27.2,male,0
1/3/24,3/1/24,1,Aaron Hadlow,33.6,male,0
1/3/24,3/1/24,2,Victor van der Donk / FLYSURFER,33.5,male,0
1/3/24,3/1/24,3,Ross-Dillon Player (Duotone),33.4,male,0
1/3/24,3/1/24,4,Val Garat,31.6,male,0
1/3/24,3/1/24,5,Jan zoon || Orbit Pro,31.1,male,0
1/3/24,3/1/24,6,CASATI Lorenzo,29.5,male,0
1/3/24,3/1/24,7,BELLA FISS KITESCHOOL Andrea,27.7,male,0
1/3/24,3/1/24,8,Adam Bjärkse 🇸🇪,27.4,male,0
1/3/24,3/1/24,9,Rodin Strengers,27.1,male,0
1/3/24,3/1/24,10,tom_moritz_kite | COREkites | Rideengine,26.9,male,0
1/4/24,4/1/24,1,Jamie Overbeek🇳🇱,35.9,male,0
1/4/24,4/1/24,2,Maarten Haeger,31.1,male,0
1/4/24,4/1/24,3,Hugo Wigglesworth | Flysurfer,29.2,male,0
1/4/24,4/1/24,4,Kai de Rooij // Cabrinha,28.7,male,0
1/4/24,4/1/24,5,Viggo Janmaat || ENGELTHERM,27.4,male,0
1/4/24,4/1/24,6,Stijn Koster,27.2,male,0
1/4/24,4/1/24,7,Minh 🇧🇪🇳🇱 Claeys (Corekites),26.6,male,0
1/4/24,4/1/24,8,Marvin ST.,26.4,male,0
1/4/24,4/1/24,9,Brett Mason (Duotone 🇿🇦),26.2,male,0
1/4/24,4/1/24,10,Gilion Fluid Kiteboarding,25.7,male,0
1/5/24,5/1/24,1,Hugo Wigglesworth | Flysurfer,31.2,male,0
1/5/24,5/1/24,2,CASATI Leo - 14 yr,28.5,male,0
1/5/24,5/1/24,3,Jamie Overbeek🇳🇱,27.2,male,0
1/5/24,5/1/24,4,Oleksii Bozhko,25.6,male,0
1/5/24,5/1/24,5,Miguel Ho Lee Fu King 🇵🇹,25.2,male,0
1/5/24,5/1/24,6,Kaimar Halliste @EleveightNoWorkTeam,24.0,male,0
1/5/24,5/1/24,7,Tom Schernthaner,23.7,male,0
1/5/24,5/1/24,8,Mark Harrison,23.5,male,0
1/5/24,5/1/24,9,Jonathan Prentice,23.4,male,0
1/5/24,5/1/24,10,Gianfranco Marmo,23.3,male,0
1/6/24,6/1/24,1,andrea principi,29.8,male,0
1/6/24,6/1/24,2,Saul Segal,29.4,male,0
1/6/24,6/1/24,3,Jamie Overbeek🇳🇱,26.4,male,0
1/6/24,6/1/24,4,Baptiste Bourdoulous,25.4,male,0
1/6/24,6/1/24,5,Kevin de Graaf#North Texel,25.2,male,0
